FECHA	Tiemp	Hofondo	huofimedio	Hoentrada	Hoexte	Texte	Taofifondo	Taofientrada	Taofimedio	UE03,OFICINA,MODO,FUNC,,,Lectura,	UE03,OFICINA,ESTADO,ON,OFF	CO2ofifondo	CO2ofimedio	CO2ofientrada	ANALIZADOR,UE03,OFICINA,Energ√,a,Activa,,KWh,	Raexterior	UE03,OFICINA,TEMP,,CONSIGNA,,Lectura,	UE03,OFICINA,MODO,FUNC,,,Lectura,,1	X
10/02/2015	17:00	34,44	45,2875	40,42416667	41,70666667	14,385	24,10083333	24,72833333	21,7325	1	1	927,84	987,5716667	878,1191667	0,2578125	237,0433333	24	1	NA
10/02/2015	18:00	35,51666667	45,48416667	40,65083333	53,69083333	12,04916667	23,8675	24,17083333	21,50166667	1	0,425	956,7358333	945,7608333	769,075	0,130859375	80,67166667	24	1	NA
11/02/2015	9:00	39,135	46,1375	42,5275	79,6025	4,1625	20,525	21,61416667	19,40083333	1	1	718,9666667	775,8108333	670,4375	5,521484375	77,05166667	24	1	NA
11/02/2015	10:00	36,8125	45,82083333	41,98583333	73,4975	6,040833333	21,99333333	22,67916667	20,38416667	1	1	828,68	915,4333333	833,5616667	5,684570313	152,515	24	1	NA
11/02/2015	11:00	35,55083333	45,48583333	41,24083333	60,91666667	9,691666667	23,13083333	23,67	21,11583333	1	1	897,7958333	974,4183333	880,7666667	5,596679688	454,6433333	24	1	NA
11/02/2015	12:00	34,4575	44,7275	40,1125	42,3925	15,7225	24,04666667	24,5325	21,64416667	1	1	992,4625	995,99	877,2425	1,703125	671,9975	24	1	NA
11/02/2015	13:00	33,11333333	44,37416667	39,90083333	33,96	18,25666667	24,04416667	24,43	21,64833333	1	1	833,6625	891,7233333	783,55	1,068359375	708,6683333	24	1	NA
11/02/2015	14:00	32,07166667	44,00166667	39,3425	30,05	19,00916667	24,07833333	24,925	21,91083333	1	1	706,34	822,9341667	725,665	0,252929688	681,9283333	24	1	NA
11/02/2015	15:00	32,04416667	44,62833333	39,85583333	36,21833333	16,2675	24,3925	24,88083333	21,94166667	1	1	818,1716667	914,205	843,805	0,250976563	392,16	24	1	NA
11/02/2015	16:00	32,61416667	44,97416667	39,74416667	36,24916667	15,56	24,76166667	25,03166667	22,01166667	1,666666667	1	929,8616667	1005,77	875,95	0,265625	412,4841667	23,33333333	1,666666667	NA
11/02/2015	17:00	33,08166667	43,49333333	38,1	48,545	13,26	24,4725	24,54833333	21,805	3	1	886,725	769,05	532,0308333	0,30078125	208,3791667	22	3	NA
11/02/2015	18:00	35,79	45,13166667	40,81916667	70,30583333	10,5025	23,75083333	23,45916667	21,34083333	3	0,425	854,835	762,925	627,6541667	0,1484375	71,65666667	22	3	NA
12/02/2015	9:00	46,685	50,97416667	46,56833333	96,49583333	6,384166667	19,97083333	21,29416667	19,32416667	1	1	750,3091667	938,0208333	803,5808333	5,704101563	72,685	22	1	NA
12/02/2015	10:00	42,39416667	49,79083333	45,58	96,66333333	7,18	22,1025	22,88833333	20,79916667	1	1	733,5133333	1028,723333	985,275	2,169921875	72,83166667	22	1	NA
12/02/2015	11:00	41,36083333	49,86	45,81166667	91,91666667	8,7475	22,5	22,48666667	20,67	1	1	881,69	1122,829167	1031,715833	0,68359375	97,915	22	1	NA
12/02/2015	12:00	43,1075	50,90583333	47,24583333	88,995	10,01833333	22,415	21,77	20,155	1	1	988,9366667	1090,9725	949,1541667	0,463867188	106,8958333	22	1	NA
12/02/2015	13:00	43,565	51,40625	47,7	88,64375	10,33375	22,4	21,675	20,05875	1	1	941,95875	1060,17625	983,4775	0,081054688	149,835	22	1	NA
12/02/2015	18:00	46,13555556	53,21111111	48,81	92,93111111	10,02555556	22,44222222	21,73888889	19,86888889	1	0	870,5644444	971,3711111	802,8922222	0,220703125	71,84666667	22	1	NA
13/02/2015	9:00	46,96916667	51,34666667	47,56333333	91,25833333	9,393333333	21,2925	21,58	19,72166667	1	1	728,0258333	765,3891667	625,9175	5,8125	71,89333333	22	1	NA
13/02/2015	10:00	45,40833333	50,98083333	46,93166667	94,19416667	9,889166667	22,1125	21,92083333	20,11	1	1	725,625	794,4975	640,0541667	0,830078125	71,815	22	1	NA
13/02/2015	11:00	45,87666667	51,995	48,22416667	93,45583333	11,15916667	22,16083333	21,435	19,93083333	1	1	781,6733333	881,5375	689,94	0,248046875	96,5475	22	1	NA
13/02/2015	12:00	47,23333333	53,30833333	49,50666667	87,7675	12,33166667	21,9875	21,22083333	19,45833333	1	1	628,8183333	770,455	638,9591667	1,708984375	201,9258333	22	1	NA
13/02/2015	13:00	47,51666667	53,38166667	49,25583333	96,30083333	9,5775	22,25166667	21,7075	19,89	1	1	663,4791667	727,1133333	577,31	0,498046875	88,95916667	22	1	NA
13/02/2015	14:00	48,48	53,745	49,94166667	96,98583333	10,22666667	21,83083333	21,31416667	19,525	1	1	613,955	690,5016667	611,6458333	0,25390625	145,6491667	22	1	NA
13/02/2015	15:00	48,64583333	54,3975	50,28583333	96,29666667	9,695	22,18	21,645	19,96583333	1	1	750,95	849,5016667	714,9725	0,798828125	162,5516667	22	1	NA
13/02/2015	16:00	48,38	54,06333333	49,94083333	87,7225	10,78166667	22,16833333	21,52	19,75333333	1	1	790,22	807,6325	644,9733333	0,98828125	181,9633333	22	1	NA
13/02/2015	17:00	48,59833333	53,25833333	49,26333333	82,1975	10,32416667	21,8925	21,43833333	19,81333333	1	1	764,8675	737,0683333	524,7391667	2,555664063	76,43	22	1	NA
13/02/2015	18:00	47,665	52,47666667	48,95583333	86,6675	10,0275	21,71083333	21,31916667	19,84916667	1	0,425	705,7158333	762,8925	583,2541667	0,504882813	71,78916667	22	1	NA
16/02/2015	9:00	56,52583333	58,71666667	53,35083333	98,1475	8,288333333	20,79666667	21,11083333	18,9425	1	1	704,26	818,4466667	646,4383333	5,793945313	72,13083333	22	1	NA
16/02/2015	10:00	52,8025	57,23166667	51,695	97,97583333	9,174166667	22,135	21,73166667	19,50333333	1	1	904,525	948,7175	766,2225	1,198242188	72,30666667	22	1	NA
16/02/2015	11:00	50,81416667	56,76416667	51,96583333	98,37916667	10,20583333	22,01666667	20,99916667	19,23333333	1	1	735,0483333	863,7266667	661,4491667	1,126953125	89,17833333	22	1	NA
16/02/2015	12:00	50,66166667	56,95583333	52,4375	94,70416667	11,14083333	22,06666667	21,09333333	19,53916667	1	1	610,4708333	777,995	617,7775	0,953125	157,0441667	22	1	NA
16/02/2015	13:00	50,56333333	57,5625	52,96583333	89,285	11,89416667	22,3325	21,1075	19,51916667	1	1	689,9025	869,2866667	699,0983333	0,466796875	214,5816667	22	1	NA
16/02/2015	14:00	49,87583333	57,01083333	52,7275	85,10666667	11,9075	22,16916667	20,8375	19,51166667	1	1	523,6783333	660,2608333	505,9825	0,677734375	203,7166667	22	1	NA
16/02/2015	15:00	47,56833333	56,4075	52,2225	76,09833333	12,4725	22,38583333	20,74333333	19,48083333	1	1	482,0341667	601,1391667	467,4591667	0,251953125	230,7108333	22	1	NA
16/02/2015	16:00	47,9575	56,73416667	52,465	85,7	11,1725	22,7075	21,18666667	19,69166667	1	1	635,455	764,7633333	666,8558333	0,459960938	222,2625	22	1	NA
16/02/2015	17:00	46,3825	56,14833333	51,81833333	82,1075	10,80166667	22,92916667	21,19333333	19,81666667	1	1	609,2283333	801,1441667	630,1866667	0,456054688	102,4733333	22	1	NA
16/02/2015	18:00	44,79333333	54,49833333	50,71083333	88,2575	8,825	22,74333333	20,90666667	19,7225	1	0,425	534,5025	669,8208333	508,3583333	0,348632813	72,04666667	22	1	NA
17/02/2015	9:00	50,58666667	52,41583333	48,70583333	89,12916667	5,880833333	18,32	19,3925	17,8675	1	1	343,015	399,3341667	332,7025	5,563476563	153,7158333	22	1	NA
17/02/2015	10:00	47,86083333	51,4825	47,8175	76,32333333	8,9025	19,12833333	20,31166667	18,69166667	1	1	335,4091667	399,5725	332,4316667	5,763671875	383,4175	22	1	NA
17/02/2015	11:00	44,10083333	49,62	46,2475	62,76416667	11,93333333	19,91583333	20,93166667	19,40666667	1	1	336,7166667	411,7358333	332,285	5,875	583,7491667	22	1	NA
17/02/2015	12:00	40,24916667	47,75916667	44,09083333	50,68916667	14,24833333	20,78666667	21,6825	19,92333333	1	1	350,2958333	418,7183333	332,7108333	5,926757813	727,9383333	22	1	NA
17/02/2015	13:00	36,7425	45,89666667	41,835	46,4775	14,4575	21,68666667	22,62	20,49666667	1	1	354,8616667	416,53	332,9616667	5,069335938	706,5633333	22	1	NA
17/02/2015	14:00	35,82083333	45,395	41,255	47,875	14,16416667	21,9475	22,5025	20,49166667	1	1	351,2016667	419,0325	331,8708333	2,74609375	505,8316667	22	1	NA
17/02/2015	15:00	36,38166667	45,90083333	41,93666667	47,61	14,4725	22,07916667	22,89416667	20,69916667	1	1	344,5141667	411,0125	332,8275	2	545,7275	22	1	NA
17/02/2015	16:00	36,51833333	45,97083333	42,04583333	47,70583333	14,12583333	21,95083333	22,67833333	20,62333333	1	1	343,4108333	384,6216667	332,5616667	1,985351563	408,2191667	22	1	NA
17/02/2015	17:00	35,98083333	45,54	41,85916667	49,63416667	12,54166667	21,94333333	22,7375	20,7275	1	1	368,1108333	392,2016667	332,3833333	2,311523438	241,9575	22	1	NA
17/02/2015	18:00	36,37	45,8625	42,71833333	53,87083333	10,9575	21,95416667	22,855	20,72166667	1	0,425	370,4658333	397,7766667	333,255	0,646484375	100,2216667	22	1	NA
18/02/2015	9:00	45,51416667	50,60416667	46,355	84,57333333	5,5325	19,9425	20,91333333	18,77916667	1	1	771,715	901,7816667	686,3575	4,7734375	159,5575	22	1	NA
18/02/2015	10:00	42,68916667	49,9225	45,24916667	81,85916667	6,983333333	21,31333333	21,735	19,48583333	1	1	877,0058333	956,6333333	719,3791667	5,6953125	281,6083333	22	1	NA
18/02/2015	11:00	41,24666667	48,82083333	44,22416667	63,72083333	10,62083333	22,39333333	22,66833333	20,10083333	1	1	916,5083333	942,2683333	759,8433333	1,987304688	345,7341667	22	1	NA
18/02/2015	12:00	36,99583333	47,5275	42,965	46,34333333	14,47083333	22,37583333	22,31833333	20,13166667	1	1	604,7758333	779,8566667	620,7758333	0,249023438	658,4941667	22	1	NA
18/02/2015	13:00	34,9225	47,17416667	42,09333333	39,11666667	16,495	22,42666667	22,25916667	19,82833333	1	1	501,0333333	678,0725	508,8191667	0,25	726,065	22	1	NA
18/02/2015	14:00	32,00083333	45,48666667	40,03166667	34,975	16,75583333	22,505	22,33833333	19,81833333	1	1	402,1066667	517,5208333	361,8775	0,249023438	729,1775	22	1	NA
18/02/2015	15:00	30,70083333	44,57666667	39,16583333	35,36833333	16,08166667	23,14666667	23,01166667	20,35083333	1	1	450,1025	550,9125	400,06	0,248046875	657,5483333	22	1	NA
18/02/2015	16:00	29,60333333	44,31583333	38,51166667	35,77583333	15,5475	23,6575	23,55666667	20,78583333	1	1	454,8975	612,8416667	431,6766667	0,249023438	504,7633333	22	1	NA
18/02/2015	17:00	28,18583333	43,0875	37,6375	39,2575	13,96	23,83583333	23,43666667	20,83833333	1	1	424,0916667	544,6558333	374,8291667	0,251953125	302,3216667	22	1	NA
18/02/2015	18:00	30,76083333	44,47166667	39,60833333	49,68916667	11,5075	23,8425	23,715	21,005	1	0,425	541,1108333	616,245	507,1541667	0,127929688	102,7141667	22	1	NA
19/02/2015	9:00	40,6275	47,66	43,12666667	76,2075	4,861666667	20,28083333	21,52083333	19,17583333	1	1	793,3708333	904,8491667	626,2508333	5,53125	97,1375	22	1	NA
19/02/2015	10:00	38,02833333	46,3875	41,76	70,645	6,343333333	21,68666667	22,2975	20,00083333	1	1	849,7166667	942,2183333	656,8275	3,9609375	127,8225	22	1	NA
19/02/2015	11:00	36,7075	45,94166667	41,68583333	59,39083333	10,07083333	22,07833333	22,25333333	19,96916667	1	1	846,1183333	1006,535	770,5183333	0,450195313	232,6441667	22	1	NA
19/02/2015	12:00	36,79166667	46,435	42,205	55,35833333	12,06	22,00916667	22,18666667	19,84	1	1	887,3266667	1006,34	803,4066667	1,208984375	247,6541667	22	1	NA
19/02/2015	13:00	36,8075	46,5625	42,4225	51,4675	13,39416667	22,03583333	22,26083333	19,94833333	1	1	795,9058333	946,7291667	757,0416667	0,65234375	239,0616667	22	1	NA
19/02/2015	14:00	36,65166667	46,95333333	42,73333333	54,12	12,56833333	21,98416667	22,36416667	20,03166667	1	1	649,4141667	849,1825	715,4608333	2,224609375	150,4891667	22	1	NA
19/02/2015	15:00	37,39	47,0625	42,9175	55,61416667	12,81916667	22,16416667	22,64666667	20,29916667	1	1	713,6691667	885,0016667	793,8275	0,513671875	135,3025	22	1	NA
19/02/2015	16:00	39,53416667	48,16583333	43,84583333	52,2125	13,35083333	22,0425	22,01833333	19,8925	1	1	984,5575	1108,654167	928,9841667	0,254882813	147,6933333	22	1	NA
19/02/2015	17:00	38,53083333	47,9175	43,81083333	56,5425	11,7975	22,02416667	22,2125	20,07833333	1	1	791,22	1005,298333	854,0566667	1,478515625	71,13833333	22	1	NA
19/02/2015	18:00	39,92333333	47,85	43,60166667	58,9975	11,60416667	21,88083333	21,9475	20,03833333	1	0,425	875,4758333	942,375	673,81	1,602539063	71,33166667	22	1	NA
20/02/2015	9:00	44,95333333	50,61833333	46,2	93,82666667	8,666666667	21,25333333	21,835	19,81	1	1	647,7383333	843,7841667	611,5433333	5,28515625	72,05083333	22	1	NA
20/02/2015	10:00	43,32416667	50,30833333	46,10416667	91,505	10,02666667	22,31666667	21,92583333	20,06083333	1	1	801,5908333	977,8391667	711,07	0,309570313	80,6875	22	1	NA
20/02/2015	11:00	44,26083333	51,46416667	47,66083333	91,68333333	10,4675	22,13083333	21,2475	19,61416667	1	1	764,6441667	938,13	683,195	0,467773438	99,615	22	1	NA
20/02/2015	12:00	45,365	52,53166667	48,9525	93,20833333	10,80666667	22,11666667	21,10583333	19,46416667	1	1	778,3483333	912,135	684,1791667	0,250976563	102,6166667	22	1	NA
20/02/2015	13:00	46,16166667	53,25666667	49,56583333	92,72583333	11,08833333	22,02	21,1	19,345	1	1	670,4425	811,3483333	604,28	0,251953125	101,8791667	22	1	NA
20/02/2015	14:00	47,265	53,76	49,82833333	93,40416667	10,8625	21,97916667	21,21583333	19,59916667	1	1	707,2825	815,5716667	536,4816667	1,139648438	71,44916667	22	1	NA
20/02/2015	15:00	47,58666667	53,89583333	49,8175	94,48	11,0625	22,16583333	21,57333333	20,02	1	1	681,8208333	816,3983333	520,3033333	0,713867188	71,43833333	22	1	NA
20/02/2015	16:00	48,63	54,2125	50,39083333	95,53666667	11,09833333	22,03416667	21,355	19,99583333	1	1	779,3208333	853,3433333	548,6608333	1,432617188	71,55416667	22	1	NA
20/02/2015	17:00	49,13916667	54,17083333	50,77583333	97,03	11,02416667	22,02083333	21,33916667	20,09833333	1	1	839,8183333	894,8783333	629,0958333	1,896484375	71,4125	22	1	NA
20/02/2015	18:00	49,92166667	54,45666667	50,88166667	98,28333333	11,2075	22,01916667	21,53583333	20,15333333	1	0,425	876,7175	924,1091667	682,11	0,599609375	71,41666667	22	1	NA
23/02/2015	9:00	57,5475	59,66416667	54,485	96,53916667	10,08833333	21,09583333	21,0875	19,00833333	1	1	854,7091667	941,2941667	780,2541667	5,401367188	97,0325	22	1	NA
23/02/2015	10:00	53,26833333	57,6825	52,42666667	84,4025	11,69416667	22,275	21,65583333	19,60333333	1	1	901,1191667	1025,249167	830,5325	0,479492188	178,8541667	22	1	NA
23/02/2015	11:00	51,75583333	57,3725	52,7975	80,61166667	12,2125	22,0475	20,91333333	19,04333333	1	1	807,6858333	937,4266667	775,6966667	0,25	240,3925	22	1	NA
23/02/2015	12:00	50,7625	57,08333333	52,31833333	86,80916667	10,68166667	22,04916667	21,13916667	19,22666667	1	1	737,2658333	929,8741667	717,1325	0,99609375	216,9766667	22	1	NA
23/02/2015	13:00	49,24666667	55,96083333	51,58916667	80,74166667	11,23583333	22,03333333	21,10916667	19,2675	1	1	671,545	804,1816667	632,8141667	0,815429688	264,9758333	22	1	NA
23/02/2015	14:00	47,57333333	54,51416667	49,56666667	70,13833333	12,31333333	21,99833333	21,65833333	19,4425	1	1	641,995	696,0825	517,5841667	2,8359375	589,6275	22	1	NA
23/02/2015	15:00	45,37583333	52,50666667	47,22	77,56083333	10,95416667	22,50416667	22,30166667	20,04	1	1	695,5733333	743,1683333	521,6858333	0,521484375	415,8541667	22	1	NA
23/02/2015	16:00	45,46666667	52,73333333	47,64	82,49083333	9,951666667	22,72833333	22,465	20,17666667	1	1	728,3666667	832,7525	614,7875	0,25390625	384,5491667	22	1	NA
23/02/2015	17:00	44,36583333	52,02166667	47,15	80,83416667	9,28	22,46916667	21,93833333	19,74333333	1	1	557,41	639,0216667	417,2991667	0,250976563	162,7966667	22	1	NA
23/02/2015	18:00	44,24333333	51,59333333	47,275	77,61333333	9,399166667	22,01416667	21,31	19,39666667	1	0,425	554,4108333	641,7491667	391,6616667	0,125976563	91,29416667	22	1	NA
24/02/2015	9:00	47,96416667	52,68916667	48,30416667	93,0375	6,966666667	20,29666667	20,8625	18,76416667	1	1	768,4958333	790,7741667	657,0325	5,732421875	83,57666667	22	1	NA
24/02/2015	10:00	45,00083333	51,73416667	47,09166667	84,97	8,9575	21,86916667	22,0925	19,7875	1	1	848,455	877,9716667	779,3725	3,431640625	147,5783333	22	1	NA
24/02/2015	11:00	43,84583333	51,535	46,9175	81,825	9,929166667	22,08083333	21,62333333	19,5325	1	1	814,395	933,2733333	788,8783333	0,73046875	232,6116667	22	1	NA
24/02/2015	12:00	43,80916667	51,55	47,16416667	76,3025	11,1475	22,11416667	21,69666667	19,7425	1	1	798,0425	900,8233333	733,4675	0,706054688	340,0716667	22	1	NA
24/02/2015	13:00	44,04833333	51,72666667	47,44166667	76,035	11,10333333	22,10416667	21,495	19,58916667	1	1	783,4891667	857,6166667	695,6608333	0,462890625	251,7366667	22	1	NA
24/02/2015	14:00	43,89833333	52,15083333	47,76916667	71,2	12,46666667	22,24333333	21,6425	19,64416667	1	1	717,5066667	880,5808333	739,6908333	0,251953125	426,4508333	22	1	NA
24/02/2015	15:00	42,50583333	52,26083333	47,51666667	63,0025	13,00166667	22,66583333	22,14583333	20,16416667	1	1	748,9041667	988,285	815,145	0,252929688	450,3425	22	1	NA
24/02/2015	16:00	44,11083333	52,61083333	47,06416667	62,945	12,88	23	22,42333333	20,13916667	1	1	993,6408333	1069,000833	808,3783333	0,251953125	362,7283333	22	1	NA
24/02/2015	17:00	42,6925	52,1325	46,97416667	70,0225	11,89583333	23,3	22,545	20,37666667	1	1	856,8891667	1013,505	813,1425	0,25	185,5775	22	1	NA
24/02/2015	18:00	42,97083333	51,88666667	47,0525	78,29	11,05166667	23,07833333	22,2275	20,24416667	1	0,425	794,3025	942,9208333	696,1233333	0,126953125	100,7316667	22	1	NA
25/02/2015	9:00	47,48	52,60416667	48,0475	90,46083333	10,51833333	22,50833333	22,7925	20,815	1	1	716,4833333	784,745	610,0075	1,838867188	73,51	22	1	NA
25/02/2015	10:00	46,57916667	53,04833333	48,81	85,6375	11,97833333	22,74333333	22,21333333	20,44166667	1	1	843,6941667	928,8925	801,1475	0,249023438	122,8741667	22	1	NA
25/02/2015	11:00	46,92166667	53,5475	49,68333333	82,98666667	12,11666667	22,67833333	21,92916667	20,38666667	1	1	801,0391667	950,1041667	804,7216667	0,250976563	98,35833333	22	1	NA
25/02/2015	12:00	47,1975	53,78666667	49,98666667	81,72083333	12,85083333	22,74833333	21,97583333	20,4025	1	1	813,7941667	943,4575	782,6441667	0,250976563	203,0108333	22	1	NA
25/02/2015	13:00	46,82	53,76416667	49,69666667	75,175	13,73416667	22,8625	22,23416667	20,4575	1	1	696,8416667	830,3308333	697,6558333	0,251953125	271,705	22	1	NA
25/02/2015	14:00	47,26166667	54,15916667	49,87666667	80,90166667	12,775	23,04166667	22,38333333	20,60333333	1	1	789,2741667	877,6625	744,0475	0,251953125	118,9725	22	1	NA
25/02/2015	15:00	47,58083333	54,78833333	50,60083333	88,90416667	11,95916667	23,35666667	22,2925	20,605	1	1	878,9675	980,2166667	822,6341667	0,251953125	93,16416667	22	1	NA
25/02/2015	16:00	47,53916667	54,91666667	50,94083333	96,33416667	11,37583333	23,5325	22,51333333	20,9725	1	1	880,4525	978,4766667	838,4733333	0,251953125	85,97833333	22	1	NA
25/02/2015	17:00	47,72166667	55,18333333	51,36083333	97,3525	11,47416667	23,67583333	22,61166667	21,25666667	1	1	891,0591667	1040,714167	881,185	0,251953125	72,35916667	22	1	NA
25/02/2015	18:00	49,27833333	55,53083333	51,97166667	98,36	11,41583333	23,37166667	22,365	21,10833333	1	0,425	986,2583333	1055,768333	898,035	0,126953125	71,35333333	22	1	NA
26/02/2015	9:00	52,445	55,44	50,80583333	93,7425	9,899166667	22,19416667	22,5775	20,7025	1	1	822,3216667	905,7825	727,74	2,91015625	71,72	22	1	NA
26/02/2015	10:00	50,11916667	55,03666667	50,68833333	94,98833333	10,36916667	22,83916667	22,46333333	20,8825	1	1	890,7383333	1044,86	892,02	0,479492188	71,6225	22,00833333	1	NA
26/02/2015	11:00	49,83083333	55,49083333	51,44083333	94,9875	10,90166667	22,89083333	22,1775	20,75	1	1	941,9058333	1079,396667	906,3333333	0,251953125	71,44666667	22	1	NA
26/02/2015	12:00	50,48333333	56,13083333	52,2375	94,64166667	11,45333333	22,87166667	21,8225	20,55833333	1	1	990,2216667	1077,575833	880,9291667	0,250976563	71,36083333	22	1	NA
26/02/2015	13:00	50,6025	56,38666667	52,78083333	96,385	12,0825	23,0275	21,8775	20,56916667	1	1	923,6766667	1038,9875	864,0116667	0,248046875	104,7275	22	1	NA
26/02/2015	14:00	50,60833333	56,5125	52,94333333	95,41333333	12,79416667	23,16833333	22,08333333	20,80083333	1	1	861,855	957,3325	802,5866667	0,255859375	134,68	22	1	NA
26/02/2015	15:00	51,2525	57,425	53,43416667	96,75833333	12,55666667	23,34083333	22,42583333	21,00666667	1	1	912,3025	1064,001667	887,1775	0,251953125	84,81166667	22	1	NA
26/02/2015	16:00	51,64666667	57,82083333	53,88916667	98,07	12,42333333	23,69	22,39833333	20,95	1	1	1004,938333	1134,315833	940,4533333	0,251953125	79,1275	22	1	NA
26/02/2015	17:00	51,60916667	57,64	53,855	99,175	12,31416667	23,71666667	22,22583333	20,95416667	1	1	914,185	1030,098333	797,885	0,251953125	71,03	22	1	NA
26/02/2015	18:00	51,9175	57,62583333	53,90666667	99,54666667	12,205	23,66416667	22,18083333	20,9525	1	0,425	877,9091667	989,7341667	726,8733333	0,127929688	71,12916667	22	1	NA
27/02/2015	9:00	51,0425	54,54666667	50,395	92,72083333	7,076666667	21,7475	22,28333333	20,475	1	1	802,4333333	908,0616667	795,2533333	4,348632813	152,9258333	22	1	NA
27/02/2015	10:00	47,77833333	53,35416667	48,91083333	75,51	10,8225	22,62833333	22,355	20,59583333	1	1	894,0716667	1018,393333	869,6441667	0,254882813	346,8058333	22	1	NA
27/02/2015	11:00	45,83083333	52,92083333	48,75666667	54,40916667	14,93833333	22,765	22,17666667	20,73083333	1	1	888,5866667	1017,7375	844,2675	0,25390625	652,4433333	22	1	NA
27/02/2015	12:00	45,65166667	52,7025	48,4475	51,4575	14,6375	22,795	22,35666667	20,54	1	1	970,9058333	1027,939167	884,1675	0,2578125	510,6141667	22	1	NA
27/02/2015	13:00	45,54583333	52,18166667	47,84416667	57,0125	13,21416667	22,53583333	22,28333333	20,42083333	1	1	900,9216667	924,2058333	764,66	0,258789063	296,7533333	22	1	NA
27/02/2015	14:00	45,3675	51,725	47,4525	54,52833333	13,635	22,01666667	22,30416667	20,4875	1	1	687,1066667	815,6183333	652,4875	1,489257813	483,7816667	22	1	NA
27/02/2015	15:00	44,72	50,97583333	46,5675	55,10666667	12,98083333	22,13666667	22,79916667	20,82166667	1	1	622,4525	723,5166667	588,4	0,2578125	297,015	22	1	NA
27/02/2015	16:00	44,58	51,23416667	47,01166667	59,1025	12,31916667	22,42916667	22,49333333	20,72083333	1	1	800,6483333	938,8483333	779,5758333	0,255859375	234,3575	22	1	NA
27/02/2015	17:00	45,985	51,74916667	47,51333333	67,94	11,04	22,3675	21,95583333	20,44	1	1	1092,034167	1086,043333	848,0508333	0,255859375	100,6983333	22	1	NA
27/02/2015	18:00	45,49083333	51,335	47,68916667	75,12416667	10,24916667	22,15	21,5875	20,2525	1	0,425	927,1483333	942,7566667	731,9833333	0,36328125	71,60166667	22	1	NA
01/03/2015	9:00	68,75666667	61,2125	58,52166667	88,52083333	13,62	16,48583333	16,86083333	16,17416667	1	0	330,4091667	358,9225	331,1933333	0,03125	70,47333333	22	1	NA
01/03/2015	10:00	69,01916667	61,4925	58,92083333	90,00916667	13,72833333	16,50166667	16,85166667	16,15833333	1	0	343,1333333	362,895	332,0166667	0,03125	72,09583333	22	1	NA
01/03/2015	11:00	69,75916667	61,99666667	59,4525	88,3175	14,15916667	16,57083333	16,79916667	16,07416667	1	0	331,5391667	363,5566667	331,7733333	0,030273438	71,55166667	22	1	NA
01/03/2015	12:00	70,0425	64,15	62,07333333	88,63416667	14,18	17,0275	17,23833333	16,31583333	1	0,933333333	335,6708333	372,895	332,2566667	5,223632813	71,89333333	22	1	NA
01/03/2015	13:00	70,6425	65,27	61,78333333	86,79166667	14,86833333	18,34916667	18,3175	17,17833333	1	0,3	348,6983333	397,92	330,6941667	1,768554688	94,28916667	22	1	NA
01/03/2015	14:00	68,62666667	63,29833333	60,69916667	85,49416667	14,97333333	18,195	17,9775	17,03833333	1	0	335,5825	391,4883333	332,23	0,030273438	77,7025	22	1	NA
01/03/2015	15:00	68,95833333	63,18083333	60,70583333	90,56083333	14,51166667	17,8175	17,69416667	16,7675	1	0	331,1808333	379,0783333	332,6608333	0,03125	95,37916667	22	1	NA
01/03/2015	16:00	69,6975	63,2325	60,7025	91,0075	14,5025	17,6925	17,60416667	16,765	1	0	331,0883333	357,8875	332,4641667	0,03125	70,28416667	22	1	NA
01/03/2015	17:00	69,72916667	62,83666667	60,3375	95,67416667	14,035	17,64833333	17,68333333	16,96166667	1	0	331,7483333	343,8758333	332,6091667	0,03125	70,43333333	22	1	NA
01/03/2015	18:00	70,22166667	62,77416667	60,26083333	94,65416667	13,775	17,48166667	17,56	16,85416667	1	0	339,4383333	347,5508333	331,7133333	0,03125	70,60583333	22	1	NA
02/03/2015	9:00	63,9375	61,7475	56,77666667	98,96583333	11,36833333	21,14	21,43666667	19,92333333	1	1	759,1908333	816,1783333	593,5933333	5,7109375	71,28083333	22	1	NA
02/03/2015	10:00	59,80833333	59,96833333	55,21333333	96,6825	12,00166667	22,29833333	22,07	20,52	1	1	915,6033333	880,1133333	702,3808333	1,9453125	98,34833333	22	1	NA
02/03/2015	11:00	58,9625	59,9725	55,6075	97,35916667	11,89666667	22,24833333	21,64166667	20,425	1	1	1026,089167	1030,3025	861,0158333	0,25390625	84,51166667	22	1	NA
02/03/2015	12:00	59,05583333	60,15416667	56,2375	93,86833333	12,87083333	22,10083333	21,53416667	20,48	1	1	1041,705833	1064,218333	924,2016667	0,256835938	117,5683333	22	1	NA
02/03/2015	13:00	58,62916667	60,19666667	56,39583333	90,77333333	13,24	22,12666667	21,57583333	20,45	1	1	981,5475	1007,043333	910,485	0,256835938	94,5975	22	1	NA
02/03/2015	14:00	58,99666667	60,19666667	56,34916667	87,67833333	13,37166667	22	21,54333333	20,36166667	1	1	907,3058333	919,8741667	821,9966667	0,259765625	100,205	22	1	NA
02/03/2015	15:00	58,305	60,145	56,095	88,43583333	13,175	22,06333333	21,64333333	20,4025	1	1	752,5016667	843,995	751,6516667	0,255859375	122,38	22	1	NA
